method_a,method_b,query_id,k,label_rule,observed_delta,lower_bound,upper_bound,unjudged_a,unjudged_b,unjudged_shared,unjudged_a_only,unjudged_b_only
retrieval_random,bm25,26,100,strict_eq2,-0.01,-0.32,0.38,46,38,7,39,31
retrieval_random,bm25,27,100,strict_eq2,-0.19,-0.28,0.16,36,10,1,35,9
retrieval_random,bm25,28,100,strict_eq2,-0.12,-0.26,0.22,36,16,2,34,14
retrieval_random,bm25,29,100,strict_eq2,-0.13,-0.17,0.26,39,4,0,39,4
retrieval_random,bm25,30,100,strict_eq2,-0.38,-0.44,0.08,46,6,0,46,6
retrieval_random,bm25,31,100,strict_eq2,-0.08,-0.1,0.32,40,2,0,40,2
retrieval_random,bm25,32,100,strict_eq2,-0.1,-0.3,0.61,73,22,2,71,20
retrieval_random,bm25,33,100,strict_eq2,-0.14,-0.26,0.19,37,16,4,33,12
retrieval_random,bm25,34,100,strict_eq2,0,-0.47,0.56,60,51,4,56,47
retrieval_random,bm25,35,100,strict_eq2,-0.28,-0.44,0.19,47,16,0,47,16
retrieval_random,bm25,36,100,strict_eq2,-0.18,-0.2,0.03,21,2,0,21,2
retrieval_random,bm25,37,100,strict_eq2,-0.1,-0.11,0.06,16,1,0,16,1
retrieval_random,bm25,38,100,strict_eq2,0.1,-0.03,0.29,21,15,2,19,13
retrieval_random,bm25,39,100,strict_eq2,-0.1,-0.1,0.13,23,0,0,23,0
retrieval_random,bm25,40,100,strict_eq2,-0.25,-0.25,-0.14,12,1,1,11,0
retrieval_random,bm25,41,100,strict_eq2,-0.19,-0.22,0.14,33,3,0,33,3
retrieval_random,bm25,42,100,strict_eq2,-0.28,-0.33,0.03,31,5,0,31,5
retrieval_random,bm25,43,100,strict_eq2,-0.39,-0.4,0.09,48,1,0,48,1
retrieval_random,bm25,44,100,strict_eq2,-0.06,-0.15,0.17,26,12,3,23,9
retrieval_random,bm25,45,100,strict_eq2,0.09,0.02,0.3,24,10,3,21,7
retrieval_random,bm25,46,100,strict_eq2,-0.17,-0.28,0.44,63,13,2,61,11
retrieval_random,bm25,47,100,strict_eq2,0.11,-0.26,0.49,41,40,3,38,37
retrieval_random,bm25,48,100,strict_eq2,0.02,-0.4,0.45,49,48,6,43,42
retrieval_random,bm25,49,100,strict_eq2,0.1,-0.09,0.51,45,23,4,41,19
retrieval_random,bm25,50,100,strict_eq2,-0.03,-0.24,0.35,41,24,3,38,21
retrieval_random,bm25,1,100,relaxed_ge1,-0.06,-0.48,0.4,50,46,4,46,42
retrieval_random,bm25,2,100,relaxed_ge1,-0.21,-0.37,0.35,62,22,6,56,16
retrieval_random,bm25,3,100,relaxed_ge1,-0.06,-0.23,0.35,46,22,5,41,17
retrieval_random,bm25,4,100,relaxed_ge1,0.01,-0.24,0.49,54,31,6,48,25
retrieval_random,bm25,5,100,relaxed_ge1,-0.2,-0.42,0.26,53,29,7,46,22
retrieval_random,bm25,6,100,relaxed_ge1,-0.09,-0.39,0.34,46,33,3,43,30
retrieval_random,bm25,7,100,relaxed_ge1,0,-0.1,0.21,23,12,2,21,10
retrieval_random,bm25,8,100,relaxed_ge1,-0.07,-0.42,0.43,54,39,4,50,35
retrieval_random,bm25,9,100,relaxed_ge1,-0.15,-0.25,0.31,48,12,2,46,10
retrieval_random,bm25,10,100,relaxed_ge1,-0.16,-0.26,0.11,28,11,1,27,10
retrieval_random,bm25,11,100,relaxed_ge1,-0.11,-0.22,0.36,51,15,4,47,11
retrieval_random,bm25,12,100,relaxed_ge1,-0.13,-0.34,0.37,51,22,1,50,21
retrieval_random,bm25,13,100,relaxed_ge1,-0.14,-0.28,0.2,43,23,9,34,14
retrieval_random,bm25,14,100,relaxed_ge1,-0.44,-0.48,0.14,58,4,0,58,4
retrieval_random,bm25,15,100,relaxed_ge1,0,-0.5,0.71,72,51,1,71,50
retrieval_random,bm25,16,100,relaxed_ge1,0.12,-0.23,0.58,49,38,3,46,35
retrieval_random,bm25,17,100,relaxed_ge1,-0.02,-0.21,0.26,31,22,3,28,19
retrieval_random,bm25,18,100,relaxed_ge1,-0.13,-0.24,0.13,27,12,1,26,11
retrieval_random,bm25,19,100,relaxed_ge1,-0.12,-0.28,0.36,49,17,1,48,16
retrieval_random,bm25,20,100,relaxed_ge1,-0.03,-0.13,0.24,27,10,0,27,10
retrieval_random,bm25,21,100,relaxed_ge1,0.01,-0.15,0.29,33,21,5,28,16
retrieval_random,bm25,22,100,relaxed_ge1,-0.24,-0.46,0.27,56,27,5,51,22
retrieval_random,bm25,23,100,relaxed_ge1,-0.16,-0.44,0.29,49,32,4,45,28
retrieval_random,bm25,24,100,relaxed_ge1,-0.16,-0.3,0.22,40,16,2,38,14
retrieval_random,bm25,25,100,relaxed_ge1,0.01,-0.28,0.56,60,34,5,55,29
retrieval_random,bm25,26,100,relaxed_ge1,0,-0.31,0.39,46,38,7,39,31
retrieval_random,bm25,27,100,relaxed_ge1,-0.27,-0.36,0.08,36,10,1,35,9
retrieval_random,bm25,28,100,relaxed_ge1,-0.13,-0.27,0.21,36,16,2,34,14
retrieval_random,bm25,29,100,relaxed_ge1,-0.22,-0.26,0.17,39,4,0,39,4
retrieval_random,bm25,30,100,relaxed_ge1,-0.43,-0.49,0.03,46,6,0,46,6
retrieval_random,bm25,31,100,relaxed_ge1,-0.07,-0.09,0.33,40,2,0,40,2
retrieval_random,bm25,32,100,relaxed_ge1,-0.1,-0.3,0.61,73,22,2,71,20
retrieval_random,bm25,33,100,relaxed_ge1,-0.17,-0.29,0.16,37,16,4,33,12
retrieval_random,bm25,34,100,relaxed_ge1,-0.03,-0.5,0.53,60,51,4,56,47
retrieval_random,bm25,35,100,relaxed_ge1,-0.28,-0.44,0.19,47,16,0,47,16
retrieval_random,bm25,36,100,relaxed_ge1,-0.2,-0.22,0.01,21,2,0,21,2
retrieval_random,bm25,37,100,relaxed_ge1,-0.18,-0.19,-0.02,16,1,0,16,1
retrieval_random,bm25,38,100,relaxed_ge1,0.15,0.02,0.34,21,15,2,19,13
retrieval_random,bm25,39,100,relaxed_ge1,-0.24,-0.24,-0.01,23,0,0,23,0
retrieval_random,bm25,40,100,relaxed_ge1,-0.23,-0.23,-0.12,12,1,1,11,0
retrieval_random,bm25,41,100,relaxed_ge1,-0.2,-0.23,0.13,33,3,0,33,3
retrieval_random,bm25,42,100,relaxed_ge1,-0.33,-0.38,-0.02,31,5,0,31,5
retrieval_random,bm25,43,100,relaxed_ge1,-0.44,-0.45,0.04,48,1,0,48,1
retrieval_random,bm25,44,100,relaxed_ge1,-0.08,-0.17,0.15,26,12,3,23,9
retrieval_random,bm25,45,100,relaxed_ge1,-0.07,-0.14,0.14,24,10,3,21,7
retrieval_random,bm25,46,100,relaxed_ge1,-0.2,-0.31,0.41,63,13,2,61,11
retrieval_random,bm25,47,100,relaxed_ge1,0.11,-0.26,0.49,41,40,3,38,37
retrieval_random,bm25,48,100,relaxed_ge1,0.01,-0.41,0.44,49,48,6,43,42
retrieval_random,bm25,49,100,relaxed_ge1,0.03,-0.16,0.44,45,23,4,41,19
retrieval_random,bm25,50,100,relaxed_ge1,-0.11,-0.32,0.27,41,24,3,38,21
splade,bm25,1,20,strict_eq2,0,-0.15,0.2,4,3,0,4,3
splade,bm25,2,20,strict_eq2,0,-0.05,0.45,9,1,0,9,1
splade,bm25,3,20,strict_eq2,0.5,0.4,0.65,3,2,0,3,2
splade,bm25,4,20,strict_eq2,0.2,0.2,0.8,12,0,0,12,0
splade,bm25,5,20,strict_eq2,0,0,0.15,5,2,2,3,0
splade,bm25,6,20,strict_eq2,0.15,0.1,0.2,1,1,0,1,1
splade,bm25,7,20,strict_eq2,0.2,0.2,0.2,0,0,0,0,0
splade,bm25,8,20,strict_eq2,-0.1,-0.3,0.25,8,5,1,7,4
splade,bm25,9,20,strict_eq2,0.3,0.3,0.35,1,0,0,1,0
splade,bm25,10,20,strict_eq2,0.2,0.2,0.2,0,0,0,0,0
splade,bm25,11,20,strict_eq2,0,-0.1,0.3,6,2,0,6,2
splade,bm25,12,20,strict_eq2,0.05,-0.15,0.2,3,4,0,3,4
splade,bm25,13,20,strict_eq2,0.3,0.25,0.4,2,1,0,2,1
splade,bm25,14,20,strict_eq2,-0.05,-0.05,0.2,5,0,0,5,0
splade,bm25,15,20,strict_eq2,0.1,-0.2,0.45,7,6,0,7,6
splade,bm25,16,20,strict_eq2,0.3,0.15,0.35,1,3,0,1,3
splade,bm25,17,20,strict_eq2,0.4,0.35,0.4,1,2,1,0,1
splade,bm25,18,20,strict_eq2,0.2,0.2,0.25,1,0,0,1,0
splade,bm25,19,20,strict_eq2,-0.05,-0.05,0,1,0,0,1,0
splade,bm25,20,20,strict_eq2,0.15,0.05,0.15,0,2,0,0,2
splade,bm25,21,20,strict_eq2,0.3,0.2,0.45,3,2,0,3,2
splade,bm25,22,20,strict_eq2,0.15,-0.05,0.2,1,4,0,1,4
splade,bm25,23,20,strict_eq2,-0.15,-0.2,0,3,1,0,3,1
splade,bm25,24,20,strict_eq2,0.2,0.1,0.2,0,2,0,0,2
splade,bm25,25,20,strict_eq2,0.6,0.35,0.65,1,5,0,1,5
splade,bm25,26,20,strict_eq2,-0.15,-0.3,0.35,10,3,0,10,3
splade,bm25,27,20,strict_eq2,0,-0.1,0,0,2,0,0,2
splade,bm25,28,20,strict_eq2,0.1,0.1,0.1,0,0,0,0,0
splade,bm25,29,20,strict_eq2,-0.2,-0.2,-0.2,0,0,0,0,0
splade,bm25,30,20,strict_eq2,-0.05,-0.05,-0.05,0,0,0,0,0
splade,bm25,31,20,strict_eq2,0.2,0.15,0.2,0,1,0,0,1
splade,bm25,32,20,strict_eq2,0.1,0.1,0.35,5,0,0,5,0
splade,bm25,33,20,strict_eq2,0.35,0.35,0.4,1,0,0,1,0
splade,bm25,34,20,strict_eq2,0.15,-0.15,0.15,0,6,0,0,6
splade,bm25,35,20,strict_eq2,0.25,0.25,0.25,0,0,0,0,0
splade,bm25,36,20,strict_eq2,-0.1,-0.1,0,2,0,0,2,0
splade,bm25,37,20,strict_eq2,0.3,0.3,0.3,0,0,0,0,0
splade,bm25,38,20,strict_eq2,0.15,0.15,0.25,2,0,0,2,0
splade,bm25,39,20,strict_eq2,-0.05,-0.05,-0.05,0,0,0,0,0
splade,bm25,40,20,strict_eq2,-0.05,-0.05,-0.05,0,0,0,0,0
splade,bm25,41,20,strict_eq2,-0.2,-0.2,-0.1,2,0,0,2,0
splade,bm25,42,20,strict_eq2,0.35,0.35,0.35,0,0,0,0,0
splade,bm25,43,20,strict_eq2,-0.25,-0.25,-0.1,3,0,0,3,0
splade,bm25,44,20,strict_eq2,0.05,0,0.05,0,1,0,0,1
splade,bm25,45,20,strict_eq2,0.15,0.1,0.15,0,1,0,0,1
splade,bm25,46,20,strict_eq2,0.25,0.25,0.25,0,0,0,0,0
splade,bm25,47,20,strict_eq2,0.25,-0.05,0.25,0,6,0,0,6
splade,bm25,48,20,strict_eq2,-0.05,-0.2,0,1,3,0,1,3
splade,bm25,49,20,strict_eq2,0.3,0.25,0.3,0,1,0,0,1
splade,bm25,50,20,strict_eq2,-0.15,-0.15,0.05,4,0,0,4,0
splade,bm25,1,20,relaxed_ge1,0.1,-0.05,0.3,4,3,0,4,3
splade,bm25,2,20,relaxed_ge1,0.05,0,0.5,9,1,0,9,1
splade,bm25,3,20,relaxed_ge1,0.45,0.35,0.6,3,2,0,3,2
splade,bm25,4,20,relaxed_ge1,0.15,0.15,0.75,12,0,0,12,0
splade,bm25,5,20,relaxed_ge1,-0.1,-0.1,0.05,5,2,2,3,0
splade,bm25,6,20,relaxed_ge1,0.05,0,0.1,1,1,0,1,1
splade,bm25,7,20,relaxed_ge1,0.15,0.15,0.15,0,0,0,0,0
splade,bm25,8,20,relaxed_ge1,-0.1,-0.3,0.25,8,5,1,7,4
splade,bm25,9,20,relaxed_ge1,0.35,0.35,0.4,1,0,0,1,0
splade,bm25,10,20,relaxed_ge1,0.05,0.05,0.05,0,0,0,0,0
splade,bm25,11,20,relaxed_ge1,0,-0.1,0.3,6,2,0,6,2
splade,bm25,12,20,relaxed_ge1,-0.1,-0.3,0.05,3,4,0,3,4
splade,bm25,13,20,relaxed_ge1,0.05,0,0.15,2,1,0,2,1
splade,bm25,14,20,relaxed_ge1,-0.25,-0.25,0,5,0,0,5,0
splade,bm25,15,20,relaxed_ge1,0.1,-0.2,0.45,7,6,0,7,6
splade,bm25,16,20,relaxed_ge1,0.55,0.4,0.6,1,3,0,1,3
splade,bm25,17,20,relaxed_ge1,0.3,0.25,0.3,1,2,1,0,1
splade,bm25,18,20,relaxed_ge1,0.2,0.2,0.25,1,0,0,1,0
splade,bm25,19,20,relaxed_ge1,-0.25,-0.25,-0.2,1,0,0,1,0
splade,bm25,20,20,relaxed_ge1,0.15,0.05,0.15,0,2,0,0,2
splade,bm25,21,20,relaxed_ge1,0.25,0.15,0.4,3,2,0,3,2
splade,bm25,22,20,relaxed_ge1,0.15,-0.05,0.2,1,4,0,1,4
splade,bm25,23,20,relaxed_ge1,-0.1,-0.15,0.05,3,1,0,3,1
splade,bm25,24,20,relaxed_ge1,0.15,0.05,0.15,0,2,0,0,2
splade,bm25,25,20,relaxed_ge1,0.7,0.45,0.75,1,5,0,1,5
splade,bm25,26,20,relaxed_ge1,-0.15,-0.3,0.35,10,3,0,10,3
splade,bm25,27,20,relaxed_ge1,0.15,0.05,0.15,0,2,0,0,2
splade,bm25,28,20,relaxed_ge1,0.05,0.05,0.05,0,0,0,0,0
splade,bm25,29,20,relaxed_ge1,-0.2,-0.2,-0.2,0,0,0,0,0
splade,bm25,30,20,relaxed_ge1,0,0,0,0,0,0,0,0
splade,bm25,31,20,relaxed_ge1,0.4,0.35,0.4,0,1,0,0,1
splade,bm25,32,20,relaxed_ge1,0,0,0.25,5,0,0,5,0
splade,bm25,33,20,relaxed_ge1,0.15,0.15,0.2,1,0,0,1,0
splade,bm25,34,20,relaxed_ge1,0.25,-0.05,0.25,0,6,0,0,6
splade,bm25,35,20,relaxed_ge1,0.25,0.25,0.25,0,0,0,0,0
splade,bm25,36,20,relaxed_ge1,-0.1,-0.1,0,2,0,0,2,0
splade,bm25,37,20,relaxed_ge1,0.1,0.1,0.1,0,0,0,0,0
splade,bm25,38,20,relaxed_ge1,0.3,0.3,0.4,2,0,0,2,0
splade,bm25,39,20,relaxed_ge1,0,0,0,0,0,0,0,0
splade,bm25,40,20,relaxed_ge1,0,0,0,0,0,0,0,0
splade,bm25,41,20,relaxed_ge1,-0.1,-0.1,0,2,0,0,2,0
splade,bm25,42,20,relaxed_ge1,0.25,0.25,0.25,0,0,0,0,0
splade,bm25,43,20,relaxed_ge1,-0.25,-0.25,-0.1,3,0,0,3,0
splade,bm25,44,20,relaxed_ge1,0.05,0,0.05,0,1,0,0,1
splade,bm25,45,20,relaxed_ge1,0.1,0.05,0.1,0,1,0,0,1
splade,bm25,46,20,relaxed_ge1,0.1,0.1,0.1,0,0,0,0,0
splade,bm25,47,20,relaxed_ge1,0.4,0.1,0.4,0,6,0,0,6
splade,bm25,48,20,relaxed_ge1,0.15,0,0.2,1,3,0,1,3
splade,bm25,49,20,relaxed_ge1,0.35,0.3,0.35,0,1,0,0,1
splade,bm25,50,20,relaxed_ge1,-0.4,-0.4,-0.2,4,0,0,4,0
splade,bm25,1,100,strict_eq2,-0.04,-0.5,0.4,44,46,0,44,46
splade,bm25,2,100,strict_eq2,-0.02,-0.24,0.48,50,22,0,50,22
splade,bm25,3,100,strict_eq2,0.18,-0.02,0.39,23,22,2,21,20
splade,bm25,4,100,strict_eq2,-0.03,-0.33,0.62,66,31,1,65,30
splade,bm25,5,100,strict_eq2,0,-0.24,0.33,38,29,5,33,24
splade,bm25,6,100,strict_eq2,0.29,-0.03,0.43,15,33,1,14,32
splade,bm25,7,100,strict_eq2,0.18,0.07,0.24,7,12,1,6,11
splade,bm25,8,100,strict_eq2,-0.01,-0.37,0.46,50,39,3,47,36
splade,bm25,9,100,strict_eq2,0.1,-0.02,0.27,17,12,0,17,12
splade,bm25,10,100,strict_eq2,0.11,0,0.3,19,11,0,19,11
splade,bm25,11,100,strict_eq2,-0.04,-0.17,0.29,35,15,2,33,13
splade,bm25,12,100,strict_eq2,0.03,-0.18,0.31,29,22,1,28,21
splade,bm25,13,100,strict_eq2,0.05,-0.13,0.2,20,23,5,15,18
splade,bm25,14,100,strict_eq2,-0.18,-0.22,0.37,55,4,0,55,4
splade,bm25,15,100,strict_eq2,0.04,-0.47,0.71,67,51,0,67,51
splade,bm25,16,100,strict_eq2,0.22,-0.15,0.59,38,38,1,37,37
splade,bm25,17,100,strict_eq2,0.05,-0.15,0.22,19,22,2,17,20
splade,bm25,18,100,strict_eq2,0.1,0.01,0.18,11,12,3,8,9
splade,bm25,19,100,strict_eq2,-0.04,-0.19,0.29,35,17,2,33,15
splade,bm25,20,100,strict_eq2,0.29,0.19,0.38,9,10,0,9,10
splade,bm25,21,100,strict_eq2,0.08,-0.12,0.33,26,21,1,25,20
splade,bm25,22,100,strict_eq2,0.15,-0.11,0.35,21,27,1,20,26
splade,bm25,23,100,strict_eq2,-0.15,-0.45,0.3,47,32,2,45,30
splade,bm25,24,100,strict_eq2,0.04,-0.11,0.24,21,16,1,20,15
splade,bm25,25,100,strict_eq2,0.28,0.02,0.5,30,34,8,22,26
splade,bm25,26,100,strict_eq2,0.07,-0.26,0.44,42,38,5,37,33
splade,bm25,27,100,strict_eq2,0.01,-0.07,0.19,20,10,2,18,8
splade,bm25,28,100,strict_eq2,0.13,-0.03,0.26,13,16,0,13,16
splade,bm25,29,100,strict_eq2,-0.03,-0.07,0.05,8,4,0,8,4
splade,bm25,30,100,strict_eq2,0.01,-0.04,0.14,14,6,1,13,5
splade,bm25,31,100,strict_eq2,0.08,0.06,0.33,25,2,0,25,2
splade,bm25,32,100,strict_eq2,0.07,-0.15,0.61,54,22,0,54,22
splade,bm25,33,100,strict_eq2,0.08,-0.08,0.43,35,16,0,35,16
splade,bm25,34,100,strict_eq2,0.11,-0.39,0.38,28,51,1,27,50
splade,bm25,35,100,strict_eq2,0.05,-0.11,0.22,17,16,0,17,16
splade,bm25,36,100,strict_eq2,-0.02,-0.04,0.05,7,2,0,7,2
splade,bm25,37,100,strict_eq2,0.01,0,0.02,1,1,0,1,1
splade,bm25,38,100,strict_eq2,0.3,0.15,0.38,8,15,0,8,15
splade,bm25,39,100,strict_eq2,0,0,0.09,9,0,0,9,0
splade,bm25,40,100,strict_eq2,0.07,0.06,0.08,1,1,0,1,1
splade,bm25,41,100,strict_eq2,-0.2,-0.23,0.11,31,3,0,31,3
splade,bm25,42,100,strict_eq2,0.18,0.13,0.21,3,5,0,3,5
splade,bm25,43,100,strict_eq2,-0.51,-0.51,0.05,57,1,1,56,0
splade,bm25,44,100,strict_eq2,0.06,-0.05,0.14,9,12,1,8,11
splade,bm25,45,100,strict_eq2,0.26,0.16,0.29,3,10,0,3,10
splade,bm25,46,100,strict_eq2,-0.07,-0.2,0.34,41,13,0,41,13
splade,bm25,47,100,strict_eq2,0.19,-0.19,0.35,18,40,2,16,38
splade,bm25,48,100,strict_eq2,0.2,-0.24,0.43,27,48,4,23,44
splade,bm25,49,100,strict_eq2,0.29,0.06,0.45,16,23,0,16,23
splade,bm25,50,100,strict_eq2,0.01,-0.23,0.4,39,24,0,39,24
splade,bm25,1,100,relaxed_ge1,-0.02,-0.48,0.42,44,46,0,44,46
splade,bm25,2,100,relaxed_ge1,-0.06,-0.28,0.44,50,22,0,50,22
splade,bm25,3,100,relaxed_ge1,0.2,0,0.41,23,22,2,21,20
splade,bm25,4,100,relaxed_ge1,-0.01,-0.31,0.64,66,31,1,65,30
splade,bm25,5,100,relaxed_ge1,-0.07,-0.31,0.26,38,29,5,33,24
splade,bm25,6,100,relaxed_ge1,0.21,-0.11,0.35,15,33,1,14,32
splade,bm25,7,100,relaxed_ge1,0.16,0.05,0.22,7,12,1,6,11
splade,bm25,8,100,relaxed_ge1,0,-0.36,0.47,50,39,3,47,36
splade,bm25,9,100,relaxed_ge1,0.09,-0.03,0.26,17,12,0,17,12
splade,bm25,10,100,relaxed_ge1,0,-0.11,0.19,19,11,0,19,11
splade,bm25,11,100,relaxed_ge1,-0.07,-0.2,0.26,35,15,2,33,13
splade,bm25,12,100,relaxed_ge1,-0.1,-0.31,0.18,29,22,1,28,21
splade,bm25,13,100,relaxed_ge1,0.1,-0.08,0.25,20,23,5,15,18
splade,bm25,14,100,relaxed_ge1,-0.42,-0.46,0.13,55,4,0,55,4
splade,bm25,15,100,relaxed_ge1,0.07,-0.44,0.74,67,51,0,67,51
splade,bm25,16,100,relaxed_ge1,0.31,-0.06,0.68,38,38,1,37,37
splade,bm25,17,100,relaxed_ge1,0.07,-0.13,0.24,19,22,2,17,20
splade,bm25,18,100,relaxed_ge1,0.04,-0.05,0.12,11,12,3,8,9
splade,bm25,19,100,relaxed_ge1,-0.11,-0.26,0.22,35,17,2,33,15
splade,bm25,20,100,relaxed_ge1,0.2,0.1,0.29,9,10,0,9,10
splade,bm25,21,100,relaxed_ge1,0.1,-0.1,0.35,26,21,1,25,20
splade,bm25,22,100,relaxed_ge1,0.14,-0.12,0.34,21,27,1,20,26
splade,bm25,23,100,relaxed_ge1,-0.17,-0.47,0.28,47,32,2,45,30
splade,bm25,24,100,relaxed_ge1,0.03,-0.12,0.23,21,16,1,20,15
splade,bm25,25,100,relaxed_ge1,0.33,0.07,0.55,30,34,8,22,26
splade,bm25,26,100,relaxed_ge1,0.1,-0.23,0.47,42,38,5,37,33
splade,bm25,27,100,relaxed_ge1,-0.08,-0.16,0.1,20,10,2,18,8
splade,bm25,28,100,relaxed_ge1,0.11,-0.05,0.24,13,16,0,13,16
splade,bm25,29,100,relaxed_ge1,-0.05,-0.09,0.03,8,4,0,8,4
splade,bm25,30,100,relaxed_ge1,-0.05,-0.1,0.08,14,6,1,13,5
splade,bm25,31,100,relaxed_ge1,0.17,0.15,0.42,25,2,0,25,2
splade,bm25,32,100,relaxed_ge1,0.07,-0.15,0.61,54,22,0,54,22
splade,bm25,33,100,relaxed_ge1,0.05,-0.11,0.4,35,16,0,35,16
splade,bm25,34,100,relaxed_ge1,0.15,-0.35,0.42,28,51,1,27,50
splade,bm25,35,100,relaxed_ge1,0.06,-0.1,0.23,17,16,0,17,16
splade,bm25,36,100,relaxed_ge1,-0.05,-0.07,0.02,7,2,0,7,2
splade,bm25,37,100,relaxed_ge1,0.02,0.01,0.03,1,1,0,1,1
splade,bm25,38,100,relaxed_ge1,0.34,0.19,0.42,8,15,0,8,15
splade,bm25,39,100,relaxed_ge1,-0.09,-0.09,0,9,0,0,9,0
splade,bm25,40,100,relaxed_ge1,0.01,0,0.02,1,1,0,1,1
splade,bm25,41,100,relaxed_ge1,-0.22,-0.25,0.09,31,3,0,31,3
splade,bm25,42,100,relaxed_ge1,0.2,0.15,0.23,3,5,0,3,5
splade,bm25,43,100,relaxed_ge1,-0.52,-0.52,0.04,57,1,1,56,0
splade,bm25,44,100,relaxed_ge1,0.07,-0.04,0.15,9,12,1,8,11
splade,bm25,45,100,relaxed_ge1,0.09,-0.01,0.12,3,10,0,3,10
splade,bm25,46,100,relaxed_ge1,-0.04,-0.17,0.37,41,13,0,41,13
splade,bm25,47,100,relaxed_ge1,0.26,-0.12,0.42,18,40,2,16,38
splade,bm25,48,100,relaxed_ge1,0.2,-0.24,0.43,27,48,4,23,44
splade,bm25,49,100,relaxed_ge1,0.37,0.14,0.53,16,23,0,16,23
splade,bm25,50,100,relaxed_ge1,-0.08,-0.32,0.31,39,24,0,39,24
bge,bm25,1,20,strict_eq2,0.1,0.05,0.2,4,3,2,2,1
bge,bm25,2,20,strict_eq2,0.45,0.4,0.55,2,1,0,2,1
bge,bm25,3,20,strict_eq2,0.45,0.35,0.55,2,2,0,2,2
bge,bm25,4,20,strict_eq2,0.35,0.35,0.55,4,0,0,4,0
bge,bm25,5,20,strict_eq2,0,-0.1,0.3,6,2,0,6,2
bge,bm25,6,20,strict_eq2,0.15,0.1,0.25,2,1,0,2,1
bge,bm25,7,20,strict_eq2,-0.1,-0.1,0.1,4,0,0,4,0
bge,bm25,8,20,strict_eq2,0.25,0.1,0.35,4,5,2,2,3
bge,bm25,9,20,strict_eq2,0.25,0.25,0.3,1,0,0,1,0
bge,bm25,10,20,strict_eq2,0.15,0.15,0.15,0,0,0,0,0
bge,bm25,11,20,strict_eq2,-0.1,-0.2,0.15,5,2,0,5,2
bge,bm25,12,20,strict_eq2,-0.05,-0.25,0.5,11,4,0,11,4
bge,bm25,13,20,strict_eq2,0.25,0.2,0.3,1,1,0,1,1
bge,bm25,14,20,strict_eq2,0.2,0.2,0.35,3,0,0,3,0
bge,bm25,15,20,strict_eq2,0.4,0.1,0.5,2,6,0,2,6
bge,bm25,16,20,strict_eq2,0.45,0.3,0.55,2,3,0,2,3
bge,bm25,17,20,strict_eq2,0.4,0.3,0.4,0,2,0,0,2
bge,bm25,18,20,strict_eq2,0.25,0.25,0.3,1,0,0,1,0
bge,bm25,19,20,strict_eq2,0.1,0.1,0.25,3,0,0,3,0
bge,bm25,20,20,strict_eq2,0.15,0.05,0.15,0,2,0,0,2
bge,bm25,21,20,strict_eq2,0.05,-0.05,0.45,8,2,0,8,2
bge,bm25,22,20,strict_eq2,0.2,0,0.3,2,4,0,2,4
bge,bm25,23,20,strict_eq2,-0.15,-0.2,-0.05,2,1,0,2,1
bge,bm25,24,20,strict_eq2,0.25,0.15,0.25,0,2,0,0,2
bge,bm25,25,20,strict_eq2,0.75,0.5,0.75,0,5,0,0,5
bge,bm25,26,20,strict_eq2,0,-0.15,0.35,7,3,0,7,3
bge,bm25,27,20,strict_eq2,0.05,-0.05,0.05,0,2,0,0,2
bge,bm25,28,20,strict_eq2,-0.05,-0.05,0.15,4,0,0,4,0
bge,bm25,29,20,strict_eq2,0,0,0.1,2,0,0,2,0
bge,bm25,30,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
bge,bm25,31,20,strict_eq2,0.3,0.25,0.55,5,1,0,5,1
bge,bm25,32,20,strict_eq2,0.2,0.2,0.5,6,0,0,6,0
bge,bm25,33,20,strict_eq2,0,0,0.35,7,0,0,7,0
bge,bm25,34,20,strict_eq2,0.2,-0.1,0.35,3,6,0,3,6
bge,bm25,35,20,strict_eq2,0.3,0.3,0.3,0,0,0,0,0
bge,bm25,36,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
bge,bm25,37,20,strict_eq2,-0.1,-0.1,0.05,3,0,0,3,0
bge,bm25,38,20,strict_eq2,0.2,0.2,0.35,3,0,0,3,0
bge,bm25,39,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
bge,bm25,40,20,strict_eq2,-0.05,-0.05,-0.05,0,0,0,0,0
bge,bm25,41,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
bge,bm25,42,20,strict_eq2,0.35,0.35,0.35,0,0,0,0,0
bge,bm25,43,20,strict_eq2,0.1,0.1,0.1,0,0,0,0,0
bge,bm25,44,20,strict_eq2,0.25,0.2,0.25,0,1,0,0,1
bge,bm25,45,20,strict_eq2,0.1,0.05,0.1,0,1,0,0,1
bge,bm25,46,20,strict_eq2,0.45,0.45,0.45,0,0,0,0,0
bge,bm25,47,20,strict_eq2,0.7,0.4,0.7,0,6,0,0,6
bge,bm25,48,20,strict_eq2,0.2,0.05,0.2,0,3,0,0,3
bge,bm25,49,20,strict_eq2,0.4,0.35,0.75,7,1,0,7,1
bge,bm25,50,20,strict_eq2,0.05,0.05,0.15,2,0,0,2,0
bge,bm25,1,20,relaxed_ge1,-0.05,-0.1,0.05,4,3,2,2,1
bge,bm25,2,20,relaxed_ge1,0.5,0.45,0.6,2,1,0,2,1
