method,query_id,k,bm25_candidate_depth,stratum,n_pairs,n_judged,n_unjudged,retrieved_fraction,judged_fraction
uniform_random,20,1000,1000,outside_bm25_top1000,992,5,987,0.992,0.00504032258065
uniform_random,21,1000,1000,in_bm25_top1000,5,1,4,0.005,0.2
uniform_random,21,1000,1000,outside_bm25_top1000,995,7,988,0.995,0.0070351758794
uniform_random,22,1000,1000,in_bm25_top1000,5,2,3,0.005,0.4
uniform_random,22,1000,1000,outside_bm25_top1000,995,10,985,0.995,0.0100502512563
uniform_random,23,1000,1000,in_bm25_top1000,2,1,1,0.002,0.5
uniform_random,23,1000,1000,outside_bm25_top1000,998,9,989,0.998,0.00901803607214
uniform_random,24,1000,1000,in_bm25_top1000,7,1,6,0.007,0.142857142857
uniform_random,24,1000,1000,outside_bm25_top1000,993,8,985,0.993,0.00805639476334
uniform_random,25,1000,1000,in_bm25_top1000,3,1,2,0.003,0.333333333333
uniform_random,25,1000,1000,outside_bm25_top1000,997,7,990,0.997,0.00702106318957
uniform_random,26,1000,1000,in_bm25_top1000,3,3,0,0.003,1
uniform_random,26,1000,1000,outside_bm25_top1000,997,4,993,0.997,0.00401203610832
uniform_random,27,1000,1000,in_bm25_top1000,5,3,2,0.005,0.6
uniform_random,27,1000,1000,outside_bm25_top1000,995,4,991,0.995,0.00402010050251
uniform_random,28,1000,1000,in_bm25_top1000,5,3,2,0.005,0.6
uniform_random,28,1000,1000,outside_bm25_top1000,995,5,990,0.995,0.00502512562814
uniform_random,29,1000,1000,in_bm25_top1000,6,4,2,0.006,0.666666666667
uniform_random,29,1000,1000,outside_bm25_top1000,994,3,991,0.994,0.00301810865191
uniform_random,30,1000,1000,in_bm25_top1000,5,0,5,0.005,0
uniform_random,30,1000,1000,outside_bm25_top1000,995,7,988,0.995,0.0070351758794
uniform_random,31,1000,1000,in_bm25_top1000,2,1,1,0.002,0.5
uniform_random,31,1000,1000,outside_bm25_top1000,998,11,987,0.998,0.0110220440882
uniform_random,32,1000,1000,in_bm25_top1000,6,1,5,0.006,0.166666666667
uniform_random,32,1000,1000,outside_bm25_top1000,994,4,990,0.994,0.00402414486922
uniform_random,33,1000,1000,in_bm25_top1000,8,3,5,0.008,0.375
uniform_random,33,1000,1000,outside_bm25_top1000,992,5,987,0.992,0.00504032258065
uniform_random,34,1000,1000,in_bm25_top1000,13,3,10,0.013,0.230769230769
uniform_random,34,1000,1000,outside_bm25_top1000,987,9,978,0.987,0.00911854103343
uniform_random,35,1000,1000,in_bm25_top1000,10,3,7,0.01,0.3
uniform_random,35,1000,1000,outside_bm25_top1000,990,2,988,0.99,0.0020202020202
uniform_random,36,1000,1000,in_bm25_top1000,5,4,1,0.005,0.8
uniform_random,36,1000,1000,outside_bm25_top1000,995,4,991,0.995,0.00402010050251
uniform_random,37,1000,1000,in_bm25_top1000,7,4,3,0.007,0.571428571429
uniform_random,37,1000,1000,outside_bm25_top1000,993,4,989,0.993,0.00402819738167
uniform_random,38,1000,1000,in_bm25_top1000,4,1,3,0.004,0.25
uniform_random,38,1000,1000,outside_bm25_top1000,996,11,985,0.996,0.0110441767068
uniform_random,39,1000,1000,in_bm25_top1000,5,5,0,0.005,1
uniform_random,39,1000,1000,outside_bm25_top1000,995,2,993,0.995,0.00201005025126
uniform_random,40,1000,1000,in_bm25_top1000,6,2,4,0.006,0.333333333333
uniform_random,40,1000,1000,outside_bm25_top1000,994,3,991,0.994,0.00301810865191
uniform_random,41,1000,1000,in_bm25_top1000,8,2,6,0.008,0.25
uniform_random,41,1000,1000,outside_bm25_top1000,992,2,990,0.992,0.00201612903226
uniform_random,42,1000,1000,in_bm25_top1000,7,3,4,0.007,0.428571428571
uniform_random,42,1000,1000,outside_bm25_top1000,993,0,993,0.993,0
uniform_random,43,1000,1000,in_bm25_top1000,2,0,2,0.002,0
uniform_random,43,1000,1000,outside_bm25_top1000,998,3,995,0.998,0.00300601202405
uniform_random,44,1000,1000,in_bm25_top1000,8,3,5,0.008,0.375
uniform_random,44,1000,1000,outside_bm25_top1000,992,4,988,0.992,0.00403225806452
uniform_random,45,1000,1000,in_bm25_top1000,11,7,4,0.011,0.636363636364
uniform_random,45,1000,1000,outside_bm25_top1000,989,1,988,0.989,0.0010111223458
uniform_random,46,1000,1000,in_bm25_top1000,6,0,6,0.006,0
uniform_random,46,1000,1000,outside_bm25_top1000,994,1,993,0.994,0.0010060362173
uniform_random,47,1000,1000,in_bm25_top1000,6,0,6,0.006,0
uniform_random,47,1000,1000,outside_bm25_top1000,994,5,989,0.994,0.00503018108652
uniform_random,48,1000,1000,in_bm25_top1000,8,3,5,0.008,0.375
uniform_random,48,1000,1000,outside_bm25_top1000,992,1,991,0.992,0.00100806451613
uniform_random,49,1000,1000,in_bm25_top1000,8,2,6,0.008,0.25
uniform_random,49,1000,1000,outside_bm25_top1000,992,4,988,0.992,0.00403225806452
uniform_random,50,1000,1000,in_bm25_top1000,7,4,3,0.007,0.571428571429
uniform_random,50,1000,1000,outside_bm25_top1000,993,5,988,0.993,0.00503524672709
direct_mmr,1,20,1000,in_bm25_top1000,16,2,14,0.8,0.125
direct_mmr,1,20,1000,outside_bm25_top1000,4,0,4,0.2,0
direct_mmr,2,20,1000,in_bm25_top1000,16,5,11,0.8,0.3125
direct_mmr,2,20,1000,outside_bm25_top1000,4,1,3,0.2,0.25
direct_mmr,3,20,1000,in_bm25_top1000,11,2,9,0.55,0.181818181818
direct_mmr,3,20,1000,outside_bm25_top1000,9,0,9,0.45,0
direct_mmr,4,20,1000,in_bm25_top1000,11,2,9,0.55,0.181818181818
direct_mmr,4,20,1000,outside_bm25_top1000,9,1,8,0.45,0.111111111111
direct_mmr,5,20,1000,in_bm25_top1000,6,0,6,0.3,0
direct_mmr,5,20,1000,outside_bm25_top1000,14,2,12,0.7,0.142857142857
direct_mmr,6,20,1000,in_bm25_top1000,12,1,11,0.6,0.0833333333333
direct_mmr,6,20,1000,outside_bm25_top1000,8,0,8,0.4,0
direct_mmr,7,20,1000,in_bm25_top1000,7,1,6,0.35,0.142857142857
direct_mmr,7,20,1000,outside_bm25_top1000,13,1,12,0.65,0.0769230769231
direct_mmr,8,20,1000,in_bm25_top1000,12,1,11,0.6,0.0833333333333
direct_mmr,8,20,1000,outside_bm25_top1000,8,1,7,0.4,0.125
direct_mmr,9,20,1000,in_bm25_top1000,19,2,17,0.95,0.105263157895
direct_mmr,9,20,1000,outside_bm25_top1000,1,0,1,0.05,0
direct_mmr,10,20,1000,in_bm25_top1000,4,2,2,0.2,0.5
direct_mmr,10,20,1000,outside_bm25_top1000,16,0,16,0.8,0
direct_mmr,11,20,1000,in_bm25_top1000,10,3,7,0.5,0.3
direct_mmr,11,20,1000,outside_bm25_top1000,10,0,10,0.5,0
direct_mmr,12,20,1000,in_bm25_top1000,11,3,8,0.55,0.272727272727
direct_mmr,12,20,1000,outside_bm25_top1000,9,1,8,0.45,0.111111111111
direct_mmr,13,20,1000,in_bm25_top1000,10,3,7,0.5,0.3
direct_mmr,13,20,1000,outside_bm25_top1000,10,0,10,0.5,0
direct_mmr,14,20,1000,in_bm25_top1000,12,6,6,0.6,0.5
direct_mmr,14,20,1000,outside_bm25_top1000,8,0,8,0.4,0
direct_mmr,15,20,1000,in_bm25_top1000,10,4,6,0.5,0.4
direct_mmr,15,20,1000,outside_bm25_top1000,10,2,8,0.5,0.2
direct_mmr,16,20,1000,in_bm25_top1000,13,4,9,0.65,0.307692307692
direct_mmr,16,20,1000,outside_bm25_top1000,7,0,7,0.35,0
direct_mmr,17,20,1000,in_bm25_top1000,12,2,10,0.6,0.166666666667
direct_mmr,17,20,1000,outside_bm25_top1000,8,0,8,0.4,0
direct_mmr,18,20,1000,in_bm25_top1000,6,2,4,0.3,0.333333333333
direct_mmr,18,20,1000,outside_bm25_top1000,14,0,14,0.7,0
direct_mmr,19,20,1000,in_bm25_top1000,12,3,9,0.6,0.25
direct_mmr,19,20,1000,outside_bm25_top1000,8,2,6,0.4,0.25
direct_mmr,20,20,1000,in_bm25_top1000,5,2,3,0.25,0.4
direct_mmr,20,20,1000,outside_bm25_top1000,15,1,14,0.75,0.0666666666667
direct_mmr,21,20,1000,in_bm25_top1000,8,0,8,0.4,0
direct_mmr,21,20,1000,outside_bm25_top1000,12,0,12,0.6,0
direct_mmr,22,20,1000,in_bm25_top1000,17,3,14,0.85,0.176470588235
direct_mmr,22,20,1000,outside_bm25_top1000,3,0,3,0.15,0
direct_mmr,23,20,1000,in_bm25_top1000,13,1,12,0.65,0.0769230769231
direct_mmr,23,20,1000,outside_bm25_top1000,7,0,7,0.35,0
direct_mmr,24,20,1000,in_bm25_top1000,10,1,9,0.5,0.1
direct_mmr,24,20,1000,outside_bm25_top1000,10,0,10,0.5,0
direct_mmr,25,20,1000,in_bm25_top1000,8,2,6,0.4,0.25
direct_mmr,25,20,1000,outside_bm25_top1000,12,2,10,0.6,0.166666666667
direct_mmr,26,20,1000,in_bm25_top1000,9,0,9,0.45,0
direct_mmr,26,20,1000,outside_bm25_top1000,11,0,11,0.55,0
direct_mmr,27,20,1000,in_bm25_top1000,11,3,8,0.55,0.272727272727
direct_mmr,27,20,1000,outside_bm25_top1000,9,1,8,0.45,0.111111111111
direct_mmr,28,20,1000,in_bm25_top1000,7,0,7,0.35,0
direct_mmr,28,20,1000,outside_bm25_top1000,13,0,13,0.65,0
direct_mmr,29,20,1000,in_bm25_top1000,11,2,9,0.55,0.181818181818
direct_mmr,29,20,1000,outside_bm25_top1000,9,0,9,0.45,0
direct_mmr,30,20,1000,in_bm25_top1000,9,4,5,0.45,0.444444444444
direct_mmr,30,20,1000,outside_bm25_top1000,11,0,11,0.55,0
direct_mmr,31,20,1000,in_bm25_top1000,17,1,16,0.85,0.0588235294118
direct_mmr,31,20,1000,outside_bm25_top1000,3,0,3,0.15,0
direct_mmr,32,20,1000,in_bm25_top1000,5,4,1,0.25,0.8
direct_mmr,32,20,1000,outside_bm25_top1000,15,0,15,0.75,0
direct_mmr,33,20,1000,in_bm25_top1000,5,1,4,0.25,0.2
direct_mmr,33,20,1000,outside_bm25_top1000,15,2,13,0.75,0.133333333333
direct_mmr,34,20,1000,in_bm25_top1000,12,2,10,0.6,0.166666666667
direct_mmr,34,20,1000,outside_bm25_top1000,8,0,8,0.4,0
direct_mmr,35,20,1000,in_bm25_top1000,15,6,9,0.75,0.4
direct_mmr,35,20,1000,outside_bm25_top1000,5,2,3,0.25,0.4
direct_mmr,36,20,1000,in_bm25_top1000,3,2,1,0.15,0.666666666667
direct_mmr,36,20,1000,outside_bm25_top1000,17,0,17,0.85,0
direct_mmr,37,20,1000,in_bm25_top1000,7,3,4,0.35,0.428571428571
direct_mmr,37,20,1000,outside_bm25_top1000,13,0,13,0.65,0
direct_mmr,38,20,1000,in_bm25_top1000,10,2,8,0.5,0.2
direct_mmr,38,20,1000,outside_bm25_top1000,10,1,9,0.5,0.1
direct_mmr,39,20,1000,in_bm25_top1000,3,2,1,0.15,0.666666666667
direct_mmr,39,20,1000,outside_bm25_top1000,17,0,17,0.85,0
direct_mmr,40,20,1000,in_bm25_top1000,12,5,7,0.6,0.416666666667
direct_mmr,40,20,1000,outside_bm25_top1000,8,0,8,0.4,0
direct_mmr,41,20,1000,in_bm25_top1000,13,4,9,0.65,0.307692307692
direct_mmr,41,20,1000,outside_bm25_top1000,7,0,7,0.35,0
direct_mmr,42,20,1000,in_bm25_top1000,16,3,13,0.8,0.1875
direct_mmr,42,20,1000,outside_bm25_top1000,4,0,4,0.2,0
direct_mmr,43,20,1000,in_bm25_top1000,10,5,5,0.5,0.5
direct_mmr,43,20,1000,outside_bm25_top1000,10,0,10,0.5,0
direct_mmr,44,20,1000,in_bm25_top1000,9,1,8,0.45,0.111111111111
direct_mmr,44,20,1000,outside_bm25_top1000,11,2,9,0.55,0.181818181818
direct_mmr,45,20,1000,in_bm25_top1000,2,2,0,0.1,1
direct_mmr,45,20,1000,outside_bm25_top1000,18,1,17,0.9,0.0555555555556
direct_mmr,46,20,1000,in_bm25_top1000,15,4,11,0.75,0.266666666667
direct_mmr,46,20,1000,outside_bm25_top1000,5,0,5,0.25,0
direct_mmr,47,20,1000,in_bm25_top1000,15,2,13,0.75,0.133333333333
direct_mmr,47,20,1000,outside_bm25_top1000,5,0,5,0.25,0
direct_mmr,48,20,1000,in_bm25_top1000,11,4,7,0.55,0.363636363636
direct_mmr,48,20,1000,outside_bm25_top1000,9,0,9,0.45,0
direct_mmr,49,20,1000,in_bm25_top1000,4,1,3,0.2,0.25
direct_mmr,49,20,1000,outside_bm25_top1000,16,0,16,0.8,0
direct_mmr,50,20,1000,in_bm25_top1000,6,4,2,0.3,0.666666666667
direct_mmr,50,20,1000,outside_bm25_top1000,14,2,12,0.7,0.142857142857
direct_mmr,1,50,1000,in_bm25_top1000,31,2,29,0.62,0.0645161290323
direct_mmr,1,50,1000,outside_bm25_top1000,19,0,19,0.38,0
direct_mmr,2,50,1000,in_bm25_top1000,28,9,19,0.56,0.321428571429
direct_mmr,2,50,1000,outside_bm25_top1000,22,3,19,0.44,0.136363636364
direct_mmr,3,50,1000,in_bm25_top1000,21,3,18,0.42,0.142857142857
direct_mmr,3,50,1000,outside_bm25_top1000,29,4,25,0.58,0.137931034483
direct_mmr,4,50,1000,in_bm25_top1000,24,3,21,0.48,0.125
direct_mmr,4,50,1000,outside_bm25_top1000,26,2,24,0.52,0.0769230769231
direct_mmr,5,50,1000,in_bm25_top1000,9,0,9,0.18,0
direct_mmr,5,50,1000,outside_bm25_top1000,41,5,36,0.82,0.121951219512
direct_mmr,6,50,1000,in_bm25_top1000,25,5,20,0.5,0.2
direct_mmr,6,50,1000,outside_bm25_top1000,25,0,25,0.5,0
direct_mmr,7,50,1000,in_bm25_top1000,15,3,12,0.3,0.2
direct_mmr,7,50,1000,outside_bm25_top1000,35,2,33,0.7,0.0571428571429
direct_mmr,8,50,1000,in_bm25_top1000,28,4,24,0.56,0.142857142857
direct_mmr,8,50,1000,outside_bm25_top1000,22,1,21,0.44,0.0454545454545
direct_mmr,9,50,1000,in_bm25_top1000,41,7,34,0.82,0.170731707317
direct_mmr,9,50,1000,outside_bm25_top1000,9,1,8,0.18,0.111111111111
direct_mmr,10,50,1000,in_bm25_top1000,8,3,5,0.16,0.375
direct_mmr,10,50,1000,outside_bm25_top1000,42,0,42,0.84,0
direct_mmr,11,50,1000,in_bm25_top1000,18,6,12,0.36,0.333333333333
direct_mmr,11,50,1000,outside_bm25_top1000,32,2,30,0.64,0.0625
direct_mmr,12,50,1000,in_bm25_top1000,21,4,17,0.42,0.190476190476
direct_mmr,12,50,1000,outside_bm25_top1000,29,3,26,0.58,0.103448275862
direct_mmr,13,50,1000,in_bm25_top1000,18,5,13,0.36,0.277777777778
direct_mmr,13,50,1000,outside_bm25_top1000,32,4,28,0.64,0.125
direct_mmr,14,50,1000,in_bm25_top1000,23,12,11,0.46,0.521739130435
direct_mmr,14,50,1000,outside_bm25_top1000,27,0,27,0.54,0
direct_mmr,15,50,1000,in_bm25_top1000,18,7,11,0.36,0.388888888889
direct_mmr,15,50,1000,outside_bm25_top1000,32,3,29,0.64,0.09375
direct_mmr,16,50,1000,in_bm25_top1000,23,6,17,0.46,0.260869565217
direct_mmr,16,50,1000,outside_bm25_top1000,27,2,25,0.54,0.0740740740741
direct_mmr,17,50,1000,in_bm25_top1000,20,2,18,0.4,0.1
direct_mmr,17,50,1000,outside_bm25_top1000,30,1,29,0.6,0.0333333333333
direct_mmr,18,50,1000,in_bm25_top1000,19,6,13,0.38,0.315789473684
direct_mmr,18,50,1000,outside_bm25_top1000,31,2,29,0.62,0.0645161290323
direct_mmr,19,50,1000,in_bm25_top1000,28,5,23,0.56,0.178571428571
direct_mmr,19,50,1000,outside_bm25_top1000,22,4,18,0.44,0.181818181818
direct_mmr,20,50,1000,in_bm25_top1000,16,4,12,0.32,0.25
direct_mmr,20,50,1000,outside_bm25_top1000,34,3,31,0.68,0.0882352941176
direct_mmr,21,50,1000,in_bm25_top1000,13,1,12,0.26,0.0769230769231
direct_mmr,21,50,1000,outside_bm25_top1000,37,0,37,0.74,0
direct_mmr,22,50,1000,in_bm25_top1000,24,3,21,0.48,0.125
direct_mmr,22,50,1000,outside_bm25_top1000,26,2,24,0.52,0.0769230769231
direct_mmr,23,50,1000,in_bm25_top1000,23,1,22,0.46,0.0434782608696
direct_mmr,23,50,1000,outside_bm25_top1000,27,3,24,0.54,0.111111111111
direct_mmr,24,50,1000,in_bm25_top1000,22,3,19,0.44,0.136363636364
direct_mmr,24,50,1000,outside_bm25_top1000,28,0,28,0.56,0
direct_mmr,25,50,1000,in_bm25_top1000,13,2,11,0.26,0.153846153846
direct_mmr,25,50,1000,outside_bm25_top1000,37,5,32,0.74,0.135135135135
direct_mmr,26,50,1000,in_bm25_top1000,18,1,17,0.36,0.0555555555556
direct_mmr,26,50,1000,outside_bm25_top1000,32,1,31,0.64,0.03125
direct_mmr,27,50,1000,in_bm25_top1000,16,4,12,0.32,0.25
direct_mmr,27,50,1000,outside_bm25_top1000,34,2,32,0.68,0.0588235294118
direct_mmr,28,50,1000,in_bm25_top1000,9,0,9,0.18,0
direct_mmr,28,50,1000,outside_bm25_top1000,41,0,41,0.82,0
direct_mmr,29,50,1000,in_bm25_top1000,16,3,13,0.32,0.1875
direct_mmr,29,50,1000,outside_bm25_top1000,34,0,34,0.68,0
direct_mmr,30,50,1000,in_bm25_top1000,18,4,14,0.36,0.222222222222
direct_mmr,30,50,1000,outside_bm25_top1000,32,1,31,0.64,0.03125
direct_mmr,31,50,1000,in_bm25_top1000,38,5,33,0.76,0.131578947368
direct_mmr,31,50,1000,outside_bm25_top1000,12,1,11,0.24,0.0833333333333
direct_mmr,32,50,1000,in_bm25_top1000,9,5,4,0.18,0.555555555556
direct_mmr,32,50,1000,outside_bm25_top1000,41,1,40,0.82,0.0243902439024
direct_mmr,33,50,1000,in_bm25_top1000,10,2,8,0.2,0.2
direct_mmr,33,50,1000,outside_bm25_top1000,40,2,38,0.8,0.05
direct_mmr,34,50,1000,in_bm25_top1000,26,6,20,0.52,0.230769230769
direct_mmr,34,50,1000,outside_bm25_top1000,24,1,23,0.48,0.0416666666667
direct_mmr,35,50,1000,in_bm25_top1000,25,8,17,0.5,0.32
direct_mmr,35,50,1000,outside_bm25_top1000,25,3,22,0.5,0.12
direct_mmr,36,50,1000,in_bm25_top1000,8,3,5,0.16,0.375
direct_mmr,36,50,1000,outside_bm25_top1000,42,1,41,0.84,0.0238095238095
direct_mmr,37,50,1000,in_bm25_top1000,13,7,6,0.26,0.538461538462
direct_mmr,37,50,1000,outside_bm25_top1000,37,2,35,0.74,0.0540540540541
direct_mmr,38,50,1000,in_bm25_top1000,20,7,13,0.4,0.35
direct_mmr,38,50,1000,outside_bm25_top1000,30,3,27,0.6,0.1
direct_mmr,39,50,1000,in_bm25_top1000,10,5,5,0.2,0.5
direct_mmr,39,50,1000,outside_bm25_top1000,40,1,39,0.8,0.025
direct_mmr,40,50,1000,in_bm25_top1000,28,9,19,0.56,0.321428571429
direct_mmr,40,50,1000,outside_bm25_top1000,22,1,21,0.44,0.0454545454545
direct_mmr,41,50,1000,in_bm25_top1000,27,7,20,0.54,0.259259259259
direct_mmr,41,50,1000,outside_bm25_top1000,23,1,22,0.46,0.0434782608696
direct_mmr,42,50,1000,in_bm25_top1000,29,4,25,0.58,0.137931034483
direct_mmr,42,50,1000,outside_bm25_top1000,21,0,21,0.42,0
direct_mmr,43,50,1000,in_bm25_top1000,23,11,12,0.46,0.478260869565
direct_mmr,43,50,1000,outside_bm25_top1000,27,2,25,0.54,0.0740740740741
direct_mmr,44,50,1000,in_bm25_top1000,17,3,14,0.34,0.176470588235
direct_mmr,44,50,1000,outside_bm25_top1000,33,4,29,0.66,0.121212121212
direct_mmr,45,50,1000,in_bm25_top1000,6,4,2,0.12,0.666666666667
direct_mmr,45,50,1000,outside_bm25_top1000,44,2,42,0.88,0.0454545454545
direct_mmr,46,50,1000,in_bm25_top1000,27,8,19,0.54,0.296296296296
direct_mmr,46,50,1000,outside_bm25_top1000,23,2,21,0.46,0.0869565217391
direct_mmr,47,50,1000,in_bm25_top1000,27,6,21,0.54,0.222222222222
direct_mmr,47,50,1000,outside_bm25_top1000,23,0,23,0.46,0
direct_mmr,48,50,1000,in_bm25_top1000,19,7,12,0.38,0.368421052632
direct_mmr,48,50,1000,outside_bm25_top1000,31,1,30,0.62,0.0322580645161
direct_mmr,49,50,1000,in_bm25_top1000,9,3,6,0.18,0.333333333333
direct_mmr,49,50,1000,outside_bm25_top1000,41,3,38,0.82,0.0731707317073
direct_mmr,50,50,1000,in_bm25_top1000,10,5,5,0.2,0.5
direct_mmr,50,50,1000,outside_bm25_top1000,40,6,34,0.8,0.15
direct_mmr,1,100,1000,in_bm25_top1000,49,4,45,0.49,0.0816326530612
direct_mmr,1,100,1000,outside_bm25_top1000,51,2,49,0.51,0.0392156862745
direct_mmr,2,100,1000,in_bm25_top1000,42,12,30,0.42,0.285714285714
direct_mmr,2,100,1000,outside_bm25_top1000,58,6,52,0.58,0.103448275862
direct_mmr,3,100,1000,in_bm25_top1000,37,6,31,0.37,0.162162162162
direct_mmr,3,100,1000,outside_bm25_top1000,63,9,54,0.63,0.142857142857
direct_mmr,4,100,1000,in_bm25_top1000,39,6,33,0.39,0.153846153846
direct_mmr,4,100,1000,outside_bm25_top1000,61,4,57,0.61,0.0655737704918
direct_mmr,5,100,1000,in_bm25_top1000,16,3,13,0.16,0.1875
direct_mmr,5,100,1000,outside_bm25_top1000,84,9,75,0.84,0.107142857143
direct_mmr,6,100,1000,in_bm25_top1000,37,8,29,0.37,0.216216216216
direct_mmr,6,100,1000,outside_bm25_top1000,63,3,60,0.63,0.047619047619
direct_mmr,7,100,1000,in_bm25_top1000,20,4,16,0.2,0.2
direct_mmr,7,100,1000,outside_bm25_top1000,80,4,76,0.8,0.05
direct_mmr,8,100,1000,in_bm25_top1000,40,7,33,0.4,0.175
direct_mmr,8,100,1000,outside_bm25_top1000,60,3,57,0.6,0.05
direct_mmr,9,100,1000,in_bm25_top1000,68,9,59,0.68,0.132352941176
direct_mmr,9,100,1000,outside_bm25_top1000,32,2,30,0.32,0.0625
direct_mmr,10,100,1000,in_bm25_top1000,21,6,15,0.21,0.285714285714
direct_mmr,10,100,1000,outside_bm25_top1000,79,4,75,0.79,0.0506329113924
direct_mmr,11,100,1000,in_bm25_top1000,30,8,22,0.3,0.266666666667
direct_mmr,11,100,1000,outside_bm25_top1000,70,4,66,0.7,0.0571428571429
direct_mmr,12,100,1000,in_bm25_top1000,35,6,29,0.35,0.171428571429
direct_mmr,12,100,1000,outside_bm25_top1000,65,9,56,0.65,0.138461538462
direct_mmr,13,100,1000,in_bm25_top1000,31,8,23,0.31,0.258064516129
direct_mmr,13,100,1000,outside_bm25_top1000,69,6,63,0.69,0.0869565217391
direct_mmr,14,100,1000,in_bm25_top1000,36,20,16,0.36,0.555555555556
direct_mmr,14,100,1000,outside_bm25_top1000,64,1,63,0.64,0.015625
direct_mmr,15,100,1000,in_bm25_top1000,34,10,24,0.34,0.294117647059
direct_mmr,15,100,1000,outside_bm25_top1000,66,5,61,0.66,0.0757575757576
direct_mmr,16,100,1000,in_bm25_top1000,41,11,30,0.41,0.268292682927
direct_mmr,16,100,1000,outside_bm25_top1000,59,5,54,0.59,0.0847457627119
direct_mmr,17,100,1000,in_bm25_top1000,36,6,30,0.36,0.166666666667
direct_mmr,17,100,1000,outside_bm25_top1000,64,4,60,0.64,0.0625
direct_mmr,18,100,1000,in_bm25_top1000,30,11,19,0.3,0.366666666667
direct_mmr,18,100,1000,outside_bm25_top1000,70,3,67,0.7,0.0428571428571
direct_mmr,19,100,1000,in_bm25_top1000,42,11,31,0.42,0.261904761905
direct_mmr,19,100,1000,outside_bm25_top1000,58,4,54,0.58,0.0689655172414
direct_mmr,20,100,1000,in_bm25_top1000,23,9,14,0.23,0.391304347826
direct_mmr,20,100,1000,outside_bm25_top1000,77,4,73,0.77,0.0519480519481
direct_mmr,21,100,1000,in_bm25_top1000,21,3,18,0.21,0.142857142857
direct_mmr,21,100,1000,outside_bm25_top1000,79,2,77,0.79,0.0253164556962
direct_mmr,22,100,1000,in_bm25_top1000,33,5,28,0.33,0.151515151515
direct_mmr,22,100,1000,outside_bm25_top1000,67,3,64,0.67,0.044776119403
direct_mmr,23,100,1000,in_bm25_top1000,32,3,29,0.32,0.09375
direct_mmr,23,100,1000,outside_bm25_top1000,68,6,62,0.68,0.0882352941176
direct_mmr,24,100,1000,in_bm25_top1000,30,6,24,0.3,0.2
direct_mmr,24,100,1000,outside_bm25_top1000,70,4,66,0.7,0.0571428571429
direct_mmr,25,100,1000,in_bm25_top1000,21,4,17,0.21,0.190476190476
direct_mmr,25,100,1000,outside_bm25_top1000,79,9,70,0.79,0.113924050633
direct_mmr,26,100,1000,in_bm25_top1000,28,3,25,0.28,0.107142857143
direct_mmr,26,100,1000,outside_bm25_top1000,72,3,69,0.72,0.0416666666667
direct_mmr,27,100,1000,in_bm25_top1000,30,4,26,0.3,0.133333333333
direct_mmr,27,100,1000,outside_bm25_top1000,70,5,65,0.7,0.0714285714286
direct_mmr,28,100,1000,in_bm25_top1000,13,0,13,0.13,0
direct_mmr,28,100,1000,outside_bm25_top1000,87,1,86,0.87,0.0114942528736
direct_mmr,29,100,1000,in_bm25_top1000,27,8,19,0.27,0.296296296296
direct_mmr,29,100,1000,outside_bm25_top1000,73,5,68,0.73,0.0684931506849
direct_mmr,30,100,1000,in_bm25_top1000,27,6,21,0.27,0.222222222222
direct_mmr,30,100,1000,outside_bm25_top1000,73,1,72,0.73,0.013698630137
direct_mmr,31,100,1000,in_bm25_top1000,59,10,49,0.59,0.169491525424
direct_mmr,31,100,1000,outside_bm25_top1000,41,2,39,0.41,0.0487804878049
direct_mmr,32,100,1000,in_bm25_top1000,17,5,12,0.17,0.294117647059
direct_mmr,32,100,1000,outside_bm25_top1000,83,1,82,0.83,0.0120481927711
direct_mmr,33,100,1000,in_bm25_top1000,21,5,16,0.21,0.238095238095
